AREA,ValidTimeUTC,SGFHGT,SGFPER
NPHAS_KAS,2021-11-23 00:00:00,1.4,8.0
NPHAS_KAS,2021-11-23 03:00:00,1.3,8.0
NPHAS_KAS,2021-11-23 06:00:00,1.2,8.0
NPHAS_KAS,2021-11-23 09:00:00,1.1,8.0
NPHAS_KAS,2021-11-23 12:00:00,1.1,9.0
NPHAS_KAS,2021-11-23 15:00:00,1.0,9.0
NPHAS_KAS,2021-11-23 18:00:00,0.9,9.0
NPHAS_KAS,2021-11-23 21:00:00,0.8,9.0
NPHAS_KAS,2021-11-24 00:00:00,0.8,9.0
NPHAS_KAS,2021-11-24 03:00:00,0.7,9.0
NPHAS_KAS,2021-11-24 06:00:00,0.6,10.0
NPHAS_KAS,2021-11-24 09:00:00,0.5,10.0
NPHAS_KAS,2021-11-24 12:00:00,0.5,10.0
NPHAS_KAS,2021-11-24 15:00:00,0.4,12.0
NPHAS_KAS,2021-11-24 18:00:00,0.4,12.0
NPHAS_KAS,2021-11-24 21:00:00,0.4,12.0
NPHAS_KAS,2021-11-25 00:00:00,0.4,12.0
NPHAS_KAS,2021-11-25 03:00:00,0.4,11.0
NPHAS_KAS,2021-11-25 06:00:00,0.4,11.0
NPHAS_KAS,2021-11-25 09:00:00,0.4,11.0
NPHAS_KAS,2021-11-25 12:00:00,0.4,11.0
NPHAS_KAS,2021-11-25 15:00:00,0.4,11.0
NPHAS_KAS,2021-11-25 18:00:00,0.4,11.0
NPHAS_KAS,2021-11-25 21:00:00,0.2,11.0
NPHAS_KAS,2021-11-26 00:00:00,0.3,2.0
NPHAS_KAS,2021-11-26 03:00:00,0.4,2.0
NPHAS_KAS,2021-11-26 06:00:00,0.6,3.0
NPHAS_KAS,2021-11-26 09:00:00,0.2,15.0
NPHAS_KAS,2021-11-26 12:00:00,0.2,14.0
NPHAS_KAS,2021-11-26 15:00:00,0.2,14.0
NPHAS_KAS,2021-11-26 18:00:00,0.2,14.0
NPHAS_KAS,2021-11-26 21:00:00,0.5,15.0
NPHAS_KAS,2021-11-27 00:00:00,1.1,4.0
NPHAS_KAS,2021-11-27 03:00:00,0.9,3.0
NPHAS_KAS,2021-11-27 06:00:00,1.0,3.0
NPHAS_KAS,2021-11-27 09:00:00,1.1,3.0
NPHAS_KAS,2021-11-27 12:00:00,1.5,4.0
NPHAS_KAS,2021-11-27 15:00:00,1.2,4.0
NPHAS_KAS,2021-11-27 18:00:00,0.9,3.0
NPHAS_KAS,2021-11-27 21:00:00,0.9,5.0
NPHAS_KAS,2021-11-28 00:00:00,1.0,3.0
NPHAS_KAS,2021-11-28 03:00:00,1.1,3.0
NPHAS_KAS,2021-11-28 06:00:00,1.3,4.0
NPHAS_KAS,2021-11-28 09:00:00,1.2,3.0
NPHAS_KAS,2021-11-28 12:00:00,1.0,7.0
NPHAS_KAS,2021-11-28 15:00:00,0.9,8.0
NPHAS_KAS,2021-11-28 18:00:00,0.7,9.0
NPHAS_KAS,2021-11-28 21:00:00,0.7,9.0
NPHAS_KAS,2021-11-29 00:00:00,0.6,9.0
NPHAS_KAS,2021-11-29 03:00:00,0.5,9.0
NPHAS_KAS,2021-11-29 06:00:00,0.5,9.0
NPHAS_KAS,2021-11-29 09:00:00,0.5,9.0
NPHAS_KAS,2021-11-29 12:00:00,0.4,9.0
NPHAS_KAS,2021-11-29 15:00:00,0.3,9.0
NPHAS_KAS,2021-11-29 18:00:00,0.4,9.0
NPHAS_KAS,2021-11-29 21:00:00,0.5,5.0
NPHAS_KAS,2021-11-30 00:00:00,0.6,2.0
NPHAS_KAS,2021-11-30 03:00:00,0.9,5.0
NPHAS_KAS,2021-11-30 06:00:00,1.0,6.0
NPHAS_KAS,2021-11-30 09:00:00,0.9,8.0
NPHAS_KAS,2021-11-30 12:00:00,0.7,8.0
NPHAS_KAS,2021-11-30 15:00:00,0.8,8.0
NPHAS_KAS,2021-11-30 18:00:00,1.0,3.0
NPHAS_KAS,2021-11-30 21:00:00,1.1,9.0
NPHAS_KAS,2021-12-01 00:00:00,1.1,9.0
NPHAS_KAS,2021-12-01 03:00:00,1.2,9.0
NPHAS_KAS,2021-12-01 06:00:00,1.3,9.0
NPHAS_KAS,2021-12-01 09:00:00,1.4,9.0
NPHAS_KAS,2021-12-01 12:00:00,1.4,4.0
