AREA,ValidTimeUTC,SGFHGT,SGFPER
NPHAS_RUM,2021-12-11 00:00:00,0.5,6.0
NPHAS_RUM,2021-12-11 03:00:00,0.6,3.0
NPHAS_RUM,2021-12-11 06:00:00,0.8,6.0
NPHAS_RUM,2021-12-11 09:00:00,1.1,5.0
NPHAS_RUM,2021-12-11 12:00:00,1.1,4.0
NPHAS_RUM,2021-12-11 15:00:00,0.9,3.0
NPHAS_RUM,2021-12-11 18:00:00,1.0,4.0
NPHAS_RUM,2021-12-11 21:00:00,1.1,4.0
NPHAS_RUM,2021-12-12 00:00:00,1.0,5.0
NPHAS_RUM,2021-12-12 03:00:00,0.8,6.0
NPHAS_RUM,2021-12-12 06:00:00,0.7,6.0
NPHAS_RUM,2021-12-12 09:00:00,0.7,6.0
NPHAS_RUM,2021-12-12 12:00:00,1.6,5.0
NPHAS_RUM,2021-12-12 15:00:00,1.6,5.0
NPHAS_RUM,2021-12-12 18:00:00,2.2,6.0
NPHAS_RUM,2021-12-12 21:00:00,2.8,6.0
NPHAS_RUM,2021-12-13 00:00:00,3.5,8.0
NPHAS_RUM,2021-12-13 03:00:00,4.0,8.0
NPHAS_RUM,2021-12-13 06:00:00,4.2,8.0
NPHAS_RUM,2021-12-13 09:00:00,4.2,9.0
NPHAS_RUM,2021-12-13 12:00:00,4.1,9.0
NPHAS_RUM,2021-12-13 15:00:00,3.9,9.0
NPHAS_RUM,2021-12-13 18:00:00,3.5,8.0
NPHAS_RUM,2021-12-13 21:00:00,3.3,4.0
NPHAS_RUM,2021-12-14 00:00:00,3.0,5.0
NPHAS_RUM,2021-12-14 03:00:00,2.7,5.0
NPHAS_RUM,2021-12-14 06:00:00,2.8,8.0
NPHAS_RUM,2021-12-14 09:00:00,3.4,6.0
NPHAS_RUM,2021-12-14 12:00:00,3.4,8.0
NPHAS_RUM,2021-12-14 15:00:00,3.0,7.0
NPHAS_RUM,2021-12-14 18:00:00,2.8,7.0
NPHAS_RUM,2021-12-14 21:00:00,2.7,5.0
NPHAS_RUM,2021-12-15 00:00:00,2.5,5.0
NPHAS_RUM,2021-12-15 03:00:00,2.3,5.0
NPHAS_RUM,2021-12-15 06:00:00,2.2,5.0
NPHAS_RUM,2021-12-15 09:00:00,2.2,5.0
NPHAS_RUM,2021-12-15 12:00:00,2.1,5.0
NPHAS_RUM,2021-12-15 15:00:00,2.3,5.0
NPHAS_RUM,2021-12-15 18:00:00,2.1,6.0
NPHAS_RUM,2021-12-15 21:00:00,1.7,6.0
NPHAS_RUM,2021-12-16 00:00:00,1.5,6.0
NPHAS_RUM,2021-12-16 03:00:00,1.6,4.0
NPHAS_RUM,2021-12-16 06:00:00,1.4,4.0
NPHAS_RUM,2021-12-16 09:00:00,1.0,8.0
NPHAS_RUM,2021-12-16 12:00:00,0.9,8.0
NPHAS_RUM,2021-12-16 15:00:00,0.8,8.0
NPHAS_RUM,2021-12-16 18:00:00,0.7,8.0
NPHAS_RUM,2021-12-16 21:00:00,0.6,8.0
NPHAS_RUM,2021-12-17 00:00:00,0.6,8.0
NPHAS_RUM,2021-12-17 03:00:00,0.9,4.0
NPHAS_RUM,2021-12-17 06:00:00,1.4,5.0
NPHAS_RUM,2021-12-17 09:00:00,1.8,6.0
NPHAS_RUM,2021-12-17 12:00:00,3.2,6.0
NPHAS_RUM,2021-12-17 15:00:00,5.3,7.0
NPHAS_RUM,2021-12-17 18:00:00,5.2,8.0
NPHAS_RUM,2021-12-17 21:00:00,5.0,8.0
NPHAS_RUM,2021-12-18 00:00:00,4.7,8.0
NPHAS_RUM,2021-12-18 03:00:00,5.0,7.0
NPHAS_RUM,2021-12-18 06:00:00,5.0,7.0
NPHAS_RUM,2021-12-18 09:00:00,5.0,7.0
NPHAS_RUM,2021-12-18 12:00:00,4.9,6.0
NPHAS_RUM,2021-12-18 15:00:00,4.7,6.0
NPHAS_RUM,2021-12-18 18:00:00,4.6,6.0
NPHAS_RUM,2021-12-18 21:00:00,4.5,6.0
NPHAS_RUM,2021-12-19 00:00:00,4.6,6.0
NPHAS_RUM,2021-12-19 03:00:00,4.6,6.0
NPHAS_RUM,2021-12-19 06:00:00,4.6,6.0
NPHAS_RUM,2021-12-19 09:00:00,4.2,6.0
NPHAS_RUM,2021-12-19 12:00:00,3.8,6.0
