AREA,ValidTimeUTC,SGFHGT,SGFPER
NPHAS_RUM,2021-10-15 00:00:00,1.6,5.0
NPHAS_RUM,2021-10-15 03:00:00,2.0,7.0
NPHAS_RUM,2021-10-15 06:00:00,2.0,7.0
NPHAS_RUM,2021-10-15 09:00:00,1.9,7.0
NPHAS_RUM,2021-10-15 12:00:00,1.7,7.0
NPHAS_RUM,2021-10-15 15:00:00,1.5,7.0
NPHAS_RUM,2021-10-15 18:00:00,1.1,7.0
NPHAS_RUM,2021-10-15 21:00:00,0.9,7.0
NPHAS_RUM,2021-10-16 00:00:00,0.7,6.0
NPHAS_RUM,2021-10-16 03:00:00,0.5,6.0
NPHAS_RUM,2021-10-16 06:00:00,0.5,2.0
NPHAS_RUM,2021-10-16 09:00:00,0.5,2.0
NPHAS_RUM,2021-10-16 12:00:00,0.6,3.0
NPHAS_RUM,2021-10-16 15:00:00,0.8,4.0
NPHAS_RUM,2021-10-16 18:00:00,1.6,5.0
NPHAS_RUM,2021-10-16 21:00:00,1.8,7.0
NPHAS_RUM,2021-10-17 00:00:00,2.3,7.0
NPHAS_RUM,2021-10-17 03:00:00,2.7,6.0
NPHAS_RUM,2021-10-17 06:00:00,3.1,7.0
NPHAS_RUM,2021-10-17 09:00:00,3.2,7.0
NPHAS_RUM,2021-10-17 12:00:00,3.1,8.0
NPHAS_RUM,2021-10-17 15:00:00,3.0,8.0
NPHAS_RUM,2021-10-17 18:00:00,2.9,8.0
NPHAS_RUM,2021-10-17 21:00:00,3.2,8.0
NPHAS_RUM,2021-10-18 00:00:00,2.8,7.0
NPHAS_RUM,2021-10-18 03:00:00,2.4,7.0
NPHAS_RUM,2021-10-18 06:00:00,2.2,6.0
NPHAS_RUM,2021-10-18 09:00:00,1.8,6.0
NPHAS_RUM,2021-10-18 12:00:00,1.5,6.0
NPHAS_RUM,2021-10-18 15:00:00,1.3,6.0
NPHAS_RUM,2021-10-18 18:00:00,1.0,9.0
NPHAS_RUM,2021-10-18 21:00:00,1.0,8.0
NPHAS_RUM,2021-10-19 00:00:00,0.8,8.0
NPHAS_RUM,2021-10-19 03:00:00,1.3,4.0
NPHAS_RUM,2021-10-19 06:00:00,0.7,7.0
NPHAS_RUM,2021-10-19 09:00:00,0.7,7.0
NPHAS_RUM,2021-10-19 12:00:00,1.1,5.0
NPHAS_RUM,2021-10-19 15:00:00,1.6,5.0
NPHAS_RUM,2021-10-19 18:00:00,2.2,6.0
NPHAS_RUM,2021-10-19 21:00:00,2.1,6.0
NPHAS_RUM,2021-10-20 00:00:00,2.2,6.0
NPHAS_RUM,2021-10-20 03:00:00,2.6,6.0
NPHAS_RUM,2021-10-20 06:00:00,2.7,6.0
NPHAS_RUM,2021-10-20 09:00:00,2.4,6.0
NPHAS_RUM,2021-10-20 12:00:00,2.1,6.0
NPHAS_RUM,2021-10-20 15:00:00,1.8,6.0
NPHAS_RUM,2021-10-20 18:00:00,1.6,6.0
NPHAS_RUM,2021-10-20 21:00:00,1.3,6.0
NPHAS_RUM,2021-10-21 00:00:00,1.1,6.0
NPHAS_RUM,2021-10-21 03:00:00,1.0,6.0
NPHAS_RUM,2021-10-21 06:00:00,0.8,6.0
NPHAS_RUM,2021-10-21 09:00:00,0.9,6.0
NPHAS_RUM,2021-10-21 12:00:00,1.1,4.0
NPHAS_RUM,2021-10-21 15:00:00,1.3,4.0
NPHAS_RUM,2021-10-21 18:00:00,1.5,4.0
NPHAS_RUM,2021-10-21 21:00:00,1.9,5.0
NPHAS_RUM,2021-10-22 00:00:00,2.2,5.0
NPHAS_RUM,2021-10-22 03:00:00,2.5,5.0
NPHAS_RUM,2021-10-22 06:00:00,2.4,6.0
NPHAS_RUM,2021-10-22 09:00:00,3.2,6.0
NPHAS_RUM,2021-10-22 12:00:00,3.0,5.0
NPHAS_RUM,2021-10-22 15:00:00,2.6,5.0
NPHAS_RUM,2021-10-22 18:00:00,2.3,5.0
NPHAS_RUM,2021-10-22 21:00:00,2.3,5.0
NPHAS_RUM,2021-10-23 00:00:00,2.4,5.0
NPHAS_RUM,2021-10-23 03:00:00,2.6,5.0
NPHAS_RUM,2021-10-23 06:00:00,2.9,6.0
NPHAS_RUM,2021-10-23 09:00:00,2.8,5.0
NPHAS_RUM,2021-10-23 12:00:00,2.6,5.0
