AREA,ValidTimeUTC,SGFHGT,SGFPER
NPHAS_RUM,2021-12-14 00:00:00,3.2,6.0
NPHAS_RUM,2021-12-14 03:00:00,2.9,6.0
NPHAS_RUM,2021-12-14 06:00:00,2.6,6.0
NPHAS_RUM,2021-12-14 09:00:00,2.2,6.0
NPHAS_RUM,2021-12-14 12:00:00,1.8,5.0
NPHAS_RUM,2021-12-14 15:00:00,1.4,7.0
NPHAS_RUM,2021-12-14 18:00:00,1.4,5.0
NPHAS_RUM,2021-12-14 21:00:00,1.2,4.0
NPHAS_RUM,2021-12-15 00:00:00,1.6,5.0
NPHAS_RUM,2021-12-15 03:00:00,1.4,5.0
NPHAS_RUM,2021-12-15 06:00:00,1.4,7.0
NPHAS_RUM,2021-12-15 09:00:00,1.4,5.0
NPHAS_RUM,2021-12-15 12:00:00,2.0,6.0
NPHAS_RUM,2021-12-15 15:00:00,1.6,6.0
NPHAS_RUM,2021-12-15 18:00:00,1.8,6.0
NPHAS_RUM,2021-12-15 21:00:00,1.8,6.0
NPHAS_RUM,2021-12-16 00:00:00,1.8,6.0
NPHAS_RUM,2021-12-16 03:00:00,1.7,7.0
NPHAS_RUM,2021-12-16 06:00:00,1.6,7.0
NPHAS_RUM,2021-12-16 09:00:00,1.4,7.0
NPHAS_RUM,2021-12-16 12:00:00,1.2,6.0
NPHAS_RUM,2021-12-16 15:00:00,1.0,6.0
NPHAS_RUM,2021-12-16 18:00:00,0.9,6.0
NPHAS_RUM,2021-12-16 21:00:00,1.0,5.0
NPHAS_RUM,2021-12-17 00:00:00,1.1,5.0
NPHAS_RUM,2021-12-17 03:00:00,1.1,5.0
NPHAS_RUM,2021-12-17 06:00:00,1.2,5.0
NPHAS_RUM,2021-12-17 09:00:00,1.4,5.0
NPHAS_RUM,2021-12-17 12:00:00,1.7,5.0
NPHAS_RUM,2021-12-17 15:00:00,2.8,6.0
NPHAS_RUM,2021-12-17 18:00:00,3.3,6.0
NPHAS_RUM,2021-12-17 21:00:00,3.4,6.0
NPHAS_RUM,2021-12-18 00:00:00,3.9,6.0
NPHAS_RUM,2021-12-18 03:00:00,3.1,5.0
NPHAS_RUM,2021-12-18 06:00:00,3.1,6.0
NPHAS_RUM,2021-12-18 09:00:00,2.5,5.0
NPHAS_RUM,2021-12-18 12:00:00,2.4,5.0
NPHAS_RUM,2021-12-18 15:00:00,2.6,5.0
NPHAS_RUM,2021-12-18 18:00:00,3.0,6.0
NPHAS_RUM,2021-12-18 21:00:00,2.7,5.0
NPHAS_RUM,2021-12-19 00:00:00,2.3,6.0
NPHAS_RUM,2021-12-19 03:00:00,2.1,4.0
NPHAS_RUM,2021-12-19 06:00:00,2.0,4.0
NPHAS_RUM,2021-12-19 09:00:00,2.1,5.0
NPHAS_RUM,2021-12-19 12:00:00,1.9,5.0
NPHAS_RUM,2021-12-19 15:00:00,2.2,5.0
NPHAS_RUM,2021-12-19 18:00:00,2.1,5.0
NPHAS_RUM,2021-12-19 21:00:00,1.9,5.0
NPHAS_RUM,2021-12-20 00:00:00,1.6,4.0
NPHAS_RUM,2021-12-20 03:00:00,1.9,5.0
NPHAS_RUM,2021-12-20 06:00:00,2.2,5.0
NPHAS_RUM,2021-12-20 09:00:00,2.0,5.0
NPHAS_RUM,2021-12-20 12:00:00,1.9,5.0
NPHAS_RUM,2021-12-20 15:00:00,1.6,4.0
NPHAS_RUM,2021-12-20 18:00:00,1.7,4.0
NPHAS_RUM,2021-12-20 21:00:00,1.8,5.0
NPHAS_RUM,2021-12-21 00:00:00,1.8,4.0
NPHAS_RUM,2021-12-21 03:00:00,2.3,5.0
NPHAS_RUM,2021-12-21 06:00:00,2.8,5.0
NPHAS_RUM,2021-12-21 09:00:00,2.8,5.0
NPHAS_RUM,2021-12-21 12:00:00,2.9,5.0
NPHAS_RUM,2021-12-21 15:00:00,2.8,5.0
NPHAS_RUM,2021-12-21 18:00:00,2.6,5.0
NPHAS_RUM,2021-12-21 21:00:00,2.2,5.0
NPHAS_RUM,2021-12-22 00:00:00,1.8,4.0
NPHAS_RUM,2021-12-22 03:00:00,1.4,5.0
NPHAS_RUM,2021-12-22 06:00:00,1.2,6.0
NPHAS_RUM,2021-12-22 09:00:00,1.1,6.0
NPHAS_RUM,2021-12-22 12:00:00,1.0,6.0
